Fecha,Bosque,"(x,y)",SP,flores_disponibles,Escapos_indivi,obsrvaciones
 29/05/2020,1,3.09,Lotus corniculatus,3,,
 29/05/2020,1,3.09,Bellis perennis,27,,
 17/05/2020,1,3.10,Bellis perennis,12,,
 17/05/2020,1,3.10,Ranunculus sp.,3,,
 17/05/2020,1,3.10,Taraxacum sp.,1,,
 29/05/2020,1,3.10,Ranunculus sp.,9,,
 29/05/2020,1,3.10,Bellis perennis,6,,
 29/05/2020,1,3.10,Medicago lupulina,2,,
 17/05/2020,1,3.11,Scilla verna,1,,
 17/05/2020,1,3.11,Ranunculus sp.,2,,
 17/05/2020,1,3.11,Bellis perennis,2,,
 17/05/2020,1,3.11,Polygala vulgaris,4,,
 17/05/2020,1,3.11,Erinus alpinus,2,,
 29/05/2020,1,3.11,Ranunculus sp.,7,,
 29/05/2020,1,3.11,Bellis perennis,1,,
 17/05/2020,1,3.12,Ranunculus sp.,2,,
 17/05/2020,1,3.12,Taraxacum sp.,1,,
 17/05/2020,1,3.12,Vicia pyrenaica,1,,
 17/05/2020,1,3.12,Scilla verna,4,,
 17/05/2020,1,3.12,Polygala vulgaris,6,,
 17/05/2020,1,3.12,Bellis perennis,5,,
30/06/2020,1,3.12,Thymus sp.,14,,
 17/05/2020,1,3.13,Bellis perennis,7,,
 17/05/2020,1,3.13,Taraxacum sp.,1,,
 17/05/2020,1,3.13,Vicia pyrenaica,2,,
22/06/2020,1,3.13,Thymus sp.,11,,
22/06/2020,1,3.13,Galium sp.,7,,
22/06/2020,1,3.13,Bellis perennis,1,,
22/06/2020,1,3.13,Trifolium repens,1,,
 17/05/2020,1,3.14,Bellis perennis,39,,
 17/05/2020,1,3.14,Ranunculus sp.,4,,
 17/05/2020,1,3.14,Taraxacum sp.,1,,
 17/05/2020,1,3.14,Veronica persica,4,,
22/06/2020,1,3.14,Galium sp.,34,,
22/06/2020,1,3.14,Euphrasia sp.,9,,
22/06/2020,1,3.14,Bellis perennis,9,,
22/06/2020,1,3.14,Trifolium pratense,1,,
22/06/2020,1,3.14,Lotus corniculatus,2,,
22/06/2020,1,3.14,Thymus sp.,3,,
 17/05/2020,1,3.15,Ranunculus sp.,2,,
 17/05/2020,1,3.15,Bellis perennis,7,,
22/06/2020,1,3.15,Euphrasia sp.,55,,
22/06/2020,1,3.15,Lotus corniculatus,15,,
22/06/2020,1,3.15,Thymus sp.,2,,
22/06/2020,1,3.15,Trifolium repens,1,,
22/06/2020,1,3.15,Ranunculus sp.,1,,
22/06/2020,1,3.15,Bellis perennis,2,,
22/06/2020,1,3.15,Galium sp.,3,,
 17/05/2020,1,3.16,Ranunculus sp.,5,,
 17/05/2020,1,3.16,Bellis perennis,18,,
 17/05/2020,1,3.16,Taraxacum sp.,2,,
22/06/2020,1,3.16,Bellis perennis,7,,
22/06/2020,1,3.16,Lotus corniculatus,13,,
22/06/2020,1,3.16,Thymus sp.,5,,
22/06/2020,1,3.16,Galium sp.,9,,
22/06/2020,1,3.16,Euphrasia sp.,2,,
 17/05/2020,1,3.17,Pinguicula grandiflora,7,,
 17/05/2020,1,3.17,Polygala vulgaris,1,,
22/06/2020,1,3.17,Lotus corniculatus,3,,
22/06/2020,1,3.17,Thymus sp.,29,,
22/06/2020,1,3.17,Polygala vulgaris,5,,
22/06/2020,1,3.17,Galium sp.,5,,
22/06/2020,1,3.17,Linum catharticum,2,,
22/06/2020,1,3.17,Bellis perennis,5,,
 17/05/2020,1,3.18,Taraxacum sp.,3,,
 17/05/2020,1,3.18,Bellis perennis,1,,
 17/05/2020,1,3.18,Ranunculus sp.,2,,
 29/05/2020,1,3.18,Ranunculus sp.,11,,
 29/05/2020,1,3.18,Bellis perennis,13,,
 17/05/2020,1,3.19,Taraxacum sp.,4,,
 17/05/2020,1,3.19,Bellis perennis,13,,
 17/05/2020,1,3.19,Scilla verna,3,,
 29/05/2020,1,3.19,Ranunculus sp.,8,,
 29/05/2020,1,3.19,Taraxacum sp.,1,,
 29/05/2020,1,3.19,Bellis perennis,13,,
 29/05/2020,1,3.19,Lotus corniculatus,1,,
 6/05/2020,1,3.20,Bellis perennis,12,,
 6/05/2020,1,3.20,Pinguicula grandiflora,7,,
 6/05/2020,1,3.20,Taraxacum sp.,1,,
 29/05/2020,1,3.20,Bellis perennis,10,,
 29/05/2020,1,3.20,Ranunculus sp.,3,,
 29/05/2020,1,3.20,Vicia pyrenaica,2,,
 6/05/2020,1,3.21,Scilla verna,17,,
 6/05/2020,1,3.21,Pinguicula grandiflora,4,,
 6/05/2020,1,3.21,Taraxacum sp.,3,,
 6/05/2020,1,3.21,Bellis perennis,1,,
 29/05/2020,1,3.21,Bellis perennis,16,,
 29/05/2020,1,3.21,Ranunculus sp.,2,,
 6/05/2020,1,3.22,Pinguicula grandiflora,4,,
 6/05/2020,1,3.22,Taraxacum sp.,1,,
 6/05/2020,1,3.22,Bellis perennis,8,,
 6/05/2020,1,3.22,Scilla verna,4,,
 29/05/2020,1,3.22,Ranunculus sp.,10,,
 29/05/2020,1,3.22,Bellis perennis,12,,
 29/05/2020,1,3.22,Vicia pyrenaica,1,,
 6/05/2020,1,3.23,Taraxacum sp.,4,,
 6/05/2020,1,3.23,Scilla verna,7,,
 6/05/2020,1,3.23,Pinguicula grandiflora,2,,
 29/05/2020,1,3.23,Ranunculus sp.,12,,
 29/05/2020,1,3.23,Bellis perennis,8,,
 29/05/2020,1,3.23,Vicia pyrenaica,3,,
 6/05/2020,1,3.24,Pinguicula grandiflora,5,,
 6/05/2020,1,3.24,Bellis perennis,7,,
 6/05/2020,1,3.24,Taraxacum sp.,2,,
 6/05/2020,1,3.24,Scilla verna,3,,
 6/05/2020,1,3.24,Ranunculus sp.,1,,
 29/05/2020,1,3.24,Bellis perennis,6,,
 29/05/2020,1,3.24,Ranunculus sp.,2,,
 29/05/2020,1,3.24,Taraxacum sp.,1,,
 29/05/2020,1,4.00,Bellis perennis,11,,
 29/05/2020,1,4.00,Ranunculus sp.,1,,
 29/05/2020,1,4.00,Scorzonera humilis,1,,
 22/05/2020,1,4.00,Euphrasia sp.,4,,
 22/05/2020,1,4.00,Ranunculus sp.,1,,
 22/05/2020,1,4.00,Bellis perennis,4,,
 29/05/2020,1,4.01,Scorzonera humilis,3,,
 29/05/2020,1,4.01,Bellis perennis,29,,
 29/05/2020,1,4.01,Ranunculus sp.,6,,
 22/05/2020,1,4.01,Bellis perennis,18,,
 22/05/2020,1,4.01,Euphrasia sp.,1,,
 22/05/2020,1,4.01,Ranunculus sp.,2,,
 22/05/2020,1,4.01,Polygala vulgaris,3,,
 29/05/2020,1,4.02,Scorzonera humilis,1,,
 29/05/2020,1,4.02,Bellis perennis,9,,
 29/05/2020,1,4.02,Euphrasia sp.,9,,
 22/05/2020,1,4.02,Ranunculus sp.,2,,
 22/05/2020,1,4.02,Euphrasia sp.,6,,
 22/05/2020,1,4.02,Bellis perennis,2,,
 17/05/2020,1,4.03,Vicia pyrenaica,3,,
 17/05/2020,1,4.03,Taraxacum sp.,1,,
 17/05/2020,1,4.03,Scilla verna,1,,
 29/05/2020,1,4.03,Euphrasia sp.,12,,
 29/05/2020,1,4.03,Bellis perennis,4,,
 29/05/2020,1,4.03,Ranunculus sp.,2,,
 17/05/2020,1,4.04,Taraxacum sp.,1,,
 17/05/2020,1,4.04,Vicia pyrenaica,1,,
 17/05/2020,1,4.04,Bellis perennis,1,,
 29/05/2020,1,4.04,Bellis perennis,5,,
 29/05/2020,1,4.04,Euphrasia sp.,4,,
 29/05/2020,1,4.04,Vicia pyrenaica,2,,
 29/05/2020,1,4.04,Ranunculus sp.,1,,
 17/05/2020,1,4.05,Ranunculus sp.,2,,
 17/05/2020,1,4.05,Bellis perennis,3,,
 29/05/2020,1,4.05,Ranunculus sp.,9,,
 29/05/2020,1,4.05,Vicia pyrenaica,6,,
 29/05/2020,1,4.05,Bellis perennis,4,,
 29/05/2020,1,4.05,Euphrasia sp.,5,,
 17/05/2020,1,4.06,Bellis perennis,1,,
 29/05/2020,1,4.06,Euphrasia sp.,7,,
 29/05/2020,1,4.06,Vicia pyrenaica,1,,
 17/05/2020,1,4.07,Bellis perennis,4,,
 17/05/2020,1,4.07,Erinus alpinus,14,,
 17/05/2020,1,4.07,Polygala vulgaris,5,,
 29/05/2020,1,4.07,Ranunculus sp.,4,,
 29/05/2020,1,4.07,Bellis perennis,4,,
 29/05/2020,1,4.07,Vicia pyrenaica,1,,
 17/05/2020,1,4.08,Ranunculus sp.,1,,
 17/05/2020,1,4.08,Vicia pyrenaica,5,,
 17/05/2020,1,4.08,Bellis perennis,4,,
 17/05/2020,1,4.08,Taraxacum sp.,1,,
 29/05/2020,1,4.08,Bellis perennis,5,,
 29/05/2020,1,4.08,Ranunculus sp.,5,,
 29/05/2020,1,4.08,Vicia pyrenaica,1,,
 17/05/2020,1,4.09,Bellis perennis,14,,
 17/05/2020,1,4.09,Vicia pyrenaica,1,,
 17/05/2020,1,4.09,Taraxacum sp.,4,,
 17/05/2020,1,4.09,Ranunculus sp.,6,,
 29/05/2020,1,4.09,Bellis perennis,15,,
 29/05/2020,1,4.09,Medicago lupulina,9,,
 17/05/2020,1,4.10,Taraxacum sp.,2,,
 17/05/2020,1,4.10,Ranunculus sp.,1,,
 17/05/2020,1,4.10,Bellis perennis,7,,
 17/05/2020,1,4.10,Erinus alpinus,9,,
 29/05/2020,1,4.10,Ranunculus sp.,4,,
 29/05/2020,1,4.10,Bellis perennis,14,,
 17/05/2020,1,4.11,Ranunculus sp.,1,,
 17/05/2020,1,4.11,Bellis perennis,3,,
 17/05/2020,1,4.11,Scilla verna,2,,
 17/05/2020,1,4.11,Polygala vulgaris,5,,
 17/05/2020,1,4.11,Erinus alpinus,5,,
 29/05/2020,1,4.11,Bellis perennis,7,,
 29/05/2020,1,4.11,Ranunculus sp.,3,,
 17/05/2020,1,4.12,Ranunculus sp.,1,,
 17/05/2020,1,4.12,Bellis perennis,3,,
30/06/2020,1,4.12,Thymus sp.,76,,
30/06/2020,1,4.12,Lotus corniculatus,2,,
30/06/2020,1,4.12,Veronica sp.,2,,
 17/05/2020,1,4.13,Ranunculus sp.,4,,
 17/05/2020,1,4.13,Bellis perennis,16,,
 17/05/2020,1,4.13,Taraxacum sp.,1,,
22/06/2020,1,4.13,Thymus sp.,13,,
22/06/2020,1,4.13,Euphrasia sp.,3,,
22/06/2020,1,4.13,Bellis perennis,7,,
22/06/2020,1,4.13,Lotus corniculatus,2,,
 17/05/2020,1,4.14,Bellis perennis,14,,
 17/05/2020,1,4.14,Ranunculus sp.,1,,
22/06/2020,1,4.14,Thymus sp.,11,,
22/06/2020,1,4.14,Ranunculus sp.,3,,
22/06/2020,1,4.14,Blanca nueva,1,,
22/06/2020,1,4.14,Galium sp.,6,,
22/06/2020,1,4.14,Euphrasia sp.,1,,
 17/05/2020,1,4.15,Bellis perennis,24,,
 17/05/2020,1,4.15,Taraxacum sp.,2,,
22/06/2020,1,4.15,Galium sp.,29,,
22/06/2020,1,4.15,Trifolium pratense,4,,
22/06/2020,1,4.15,Thymus sp.,15,,
22/06/2020,1,4.15,Euphrasia sp.,8,,
 17/05/2020,1,4.16,Bellis perennis,5,,
 17/05/2020,1,4.16,Ranunculus sp.,1,,
 17/05/2020,1,4.16,Polygala vulgaris,1,,
22/06/2020,1,4.16,Euphrasia sp.,32,,
22/06/2020,1,4.16,Thymus sp.,4,,
22/06/2020,1,4.16,Lotus corniculatus,11,,
22/06/2020,1,4.16,Medicago lupulina,8,,
22/06/2020,1,4.16,Galium sp.,17,,
22/06/2020,1,4.16,Polygala vulgaris,3,,
22/06/2020,1,4.16,Linum catharticum,1,,
 17/05/2020,1,4.17,Ranunculus sp.,2,,
 17/05/2020,1,4.17,Taraxacum sp.,4,,
 17/05/2020,1,4.17,Bellis perennis,9,,
 17/05/2020,1,4.17,Pinguicula grandiflora,2,,
 17/05/2020,1,4.17,Polygala vulgaris,1,,
22/06/2020,1,4.17,Thymus sp.,9,,
22/06/2020,1,4.17,Plantago sp.,2,,
22/06/2020,1,4.17,Trifolium repens,1,,
22/06/2020,1,4.17,Galium sp.,9,,
22/06/2020,1,4.17,Ranunculus sp.,1,,
22/06/2020,1,4.17,Bellis perennis,2,,
22/06/2020,1,4.17,Polygala vulgaris,3,,
22/06/2020,1,4.17,Lotus corniculatus,10,,
22/06/2020,1,4.17,Euphrasia sp.,5,,
 17/05/2020,1,4.18,Pinguicula grandiflora,3,,
 17/05/2020,1,4.18,Bellis perennis,12,,
 17/05/2020,1,4.18,Ranunculus sp.,4,,
 29/05/2020,1,4.18,Ranunculus sp.,6,,
 29/05/2020,1,4.18,Bellis perennis,4,,
 17/05/2020,1,4.19,Taraxacum sp.,3,,
 17/05/2020,1,4.19,Bellis perennis,16,,
 17/05/2020,1,4.19,Ranunculus sp.,4,,
 29/05/2020,1,4.19,Ranunculus sp.,19,,
 29/05/2020,1,4.19,Bellis perennis,16,,
 29/05/2020,1,4.19,Vicia pyrenaica,1,,
 6/05/2020,1,4.20,Taraxacum sp.,1,,
 6/05/2020,1,4.20,Scilla verna,5,,
 6/05/2020,1,4.20,Pinguicula grandiflora,6,,
 6/05/2020,1,4.20,Bellis perennis,8,,
 29/05/2020,1,4.20,Ranunculus sp.,10,,
 29/05/2020,1,4.20,Bellis perennis,16,,
 29/05/2020,1,4.20,Vicia pyrenaica,1,,
 6/05/2020,1,4.21,Scilla verna,7,,
 6/05/2020,1,4.21,Pinguicula grandiflora,2,,
 6/05/2020,1,4.21,Ranunculus sp.,1,,
 6/05/2020,1,4.21,Taraxacum sp.,3,,
 6/05/2020,1,4.21,Bellis perennis,11,,
 29/05/2020,1,4.21,Ranunculus sp.,14,,
 29/05/2020,1,4.21,Bellis perennis,18,,
 6/05/2020,1,4.22,Bellis perennis,8,,
 6/05/2020,1,4.22,Taraxacum sp.,4,,
 6/05/2020,1,4.22,Pinguicula grandiflora,5,,
 29/05/2020,1,4.22,Ranunculus sp.,8,,
 29/05/2020,1,4.22,Bellis perennis,12,,
 29/05/2020,1,4.22,Polygala vulgaris,2,,
 6/05/2020,1,4.23,Pinguicula grandiflora,3,,
 6/05/2020,1,4.23,Taraxacum sp.,3,,
 6/05/2020,1,4.23,Ranunculus sp.,1,,
 29/05/2020,1,4.23,Ranunculus sp.,10,,
 29/05/2020,1,4.23,Bellis perennis,6,,
 6/05/2020,1,4.24,Pinguicula grandiflora,9,,
 6/05/2020,1,4.24,Scilla verna,8,,
 6/05/2020,1,4.24,Taraxacum sp.,2,,
 6/05/2020,1,4.24,Bellis perennis,4,,
 29/05/2020,1,4.24,Ranunculus sp.,7,,
 29/05/2020,1,4.24,Bellis perennis,7,,
 29/05/2020,1,5.00,Bellis perennis,12,,
 29/05/2020,1,5.00,Scorzonera humilis,4,,Scorzonera??
 22/05/2020,1,5.00,Euphrasia sp.,12,,
 22/05/2020,1,5.00,Bellis perennis,10,,
 29/05/2020,1,5.01,Ranunculus sp.,7,,
 29/05/2020,1,5.01,Bellis perennis,16,,
 29/05/2020,1,5.01,Euphrasia sp.,11,,
 22/05/2020,1,5.01,Ranunculus sp.,3,,
 22/05/2020,1,5.01,Bellis perennis,9,,
 22/05/2020,1,5.01,Euphrasia sp.,14,,
 22/05/2020,1,5.01,Polygala vulgaris,5,,
 29/05/2020,1,5.02,Bellis perennis,16,,
 29/05/2020,1,5.02,Euphrasia sp.,8,,
 29/05/2020,1,5.02,Ranunculus sp.,6,,
 22/05/2020,1,5.02,Scilla verna,4,,
 22/05/2020,1,5.02,Ranunculus sp.,3,,
 22/05/2020,1,5.02,Euphrasia sp.,2,,
 22/05/2020,1,5.02,Bellis perennis,27,,
 17/05/2020,1,5.03,,,,
 29/05/2020,1,5.03,Lotus corniculatus,11,,
 29/05/2020,1,5.03,Ranunculus sp.,2,,
 29/05/2020,1,5.03,Euphrasia sp.,7,,
 17/05/2020,1,5.04,Euphrasia sp.,4,,
 17/05/2020,1,5.04,Bellis perennis,2,,
 29/05/2020,1,5.04,Ranunculus sp.,1,,
 29/05/2020,1,5.04,Lotus corniculatus,2,,
 29/05/2020,1,5.04,Bellis perennis,6,,
 29/05/2020,1,5.04,Euphrasia sp.,11,,
 29/05/2020,1,5.04,Thymus sp.,10,,
 17/05/2020,1,5.05,Erinus alpinus,8,,
 17/05/2020,1,5.05,Euphrasia sp.,1,,
 17/05/2020,1,5.05,Ranunculus sp.,1,,
 17/05/2020,1,5.05,Bellis perennis,1,,
 29/05/2020,1,5.05,Bellis perennis,9,,
 29/05/2020,1,5.05,Euphrasia sp.,18,,
 17/05/2020,1,5.06,Bellis perennis,7,,
 17/05/2020,1,5.06,Ranunculus sp.,1,,
 29/05/2020,1,5.06,Vicia pyrenaica,1,,
 29/05/2020,1,5.06,Thymus sp.,10,,
 29/05/2020,1,5.06,Bellis perennis,6,,
 29/05/2020,1,5.06,Medicago lupulina,9,,
 17/05/2020,1,5.07,Euphrasia sp.,3,,
 17/05/2020,1,5.07,Bellis perennis,8,,
 17/05/2020,1,5.07,Polygala vulgaris,11,,
 17/05/2020,1,5.07,Vicia pyrenaica,1,,
 29/05/2020,1,5.07,Bellis perennis,10,,
 29/05/2020,1,5.07,Ranunculus sp.,3,,
 29/05/2020,1,5.07,Euphrasia sp.,7,,
 17/05/2020,1,5.08,Ranunculus sp.,1,,
 17/05/2020,1,5.08,Erysimum sp.,9,,
 17/05/2020,1,5.08,Bellis perennis,1,,
 29/05/2020,1,5.08,Ranunculus sp.,13,,
 29/05/2020,1,5.08,Lotus corniculatus,5,,
 29/05/2020,1,5.08,Bellis perennis,4,,
 17/05/2020,1,5.09,Vicia pyrenaica,4,,
 17/05/2020,1,5.09,Bellis perennis,3,,
 17/05/2020,1,5.09,Ranunculus sp.,4,,
 17/05/2020,1,5.09,Erinus alpinus,16,,
 29/05/2020,1,5.09,Bellis perennis,21,,
 29/05/2020,1,5.09,Vicia pyrenaica,1,,
 29/05/2020,1,5.09,Medicago lupulina,11,,
 29/05/2020,1,5.09,Thymus sp.,3,,
 17/05/2020,1,5.10,Bellis perennis,5,,
 17/05/2020,1,5.10,Taraxacum sp.,3,,
 29/05/2020,1,5.10,Ranunculus sp.,6,,
 29/05/2020,1,5.10,Bellis perennis,12,,
 29/05/2020,1,5.10,Vicia pyrenaica,1,,
 17/05/2020,1,5.11,Bellis perennis,18,,
 17/05/2020,1,5.11,Taraxacum sp.,2,,
 17/05/2020,1,5.11,Ranunculus sp.,2,,
 17/05/2020,1,5.11,Scilla verna,2,,
 17/05/2020,1,5.11,Polygala vulgaris,4,,
 29/05/2020,1,5.11,Bellis perennis,14,,
 29/05/2020,1,5.11,Ranunculus sp.,4,,
 17/05/2020,1,5.12,Erysimum sp.,14,,
 17/05/2020,1,5.12,Ranunculus sp.,2,,
 17/05/2020,1,5.12,Bellis perennis,6,,
 17/05/2020,1,5.12,Erinus alpinus,2,,
 17/05/2020,1,5.12,Polygala vulgaris,2,,
30/06/2020,1,5.12,Trifolium pratense,1,,
30/06/2020,1,5.12,Thymus sp.,5,,
 17/05/2020,1,5.13,Bellis perennis,7,,
 17/05/2020,1,5.13,Ranunculus sp.,5,,
22/06/2020,1,5.13,Lotus corniculatus,2,,
22/06/2020,1,5.13,Thymus sp.,1,,
22/06/2020,1,5.13,Bellis perennis,1,,
22/06/2020,1,5.13,Euphrasia sp.,1,,
 17/05/2020,1,5.14,Scilla verna,2,,
 17/05/2020,1,5.14,Bellis perennis,6,,
 17/05/2020,1,5.14,Ranunculus sp.,1,,
22/06/2020,1,5.14,Thymus sp.,25,,
22/06/2020,1,5.14,Euphrasia sp.,16,,
22/06/2020,1,5.14,Galium sp.,13,,
22/06/2020,1,5.14,Ranunculus sp.,2,,
22/06/2020,1,5.14,Lotus corniculatus,7,,
22/06/2020,1,5.14,Bellis perennis,4,,
22/06/2020,1,5.14,Trifolium pratense,1,,
 17/05/2020,1,5.15,Bellis perennis,16,,
 17/05/2020,1,5.15,Taraxacum sp.,1,,
 17/05/2020,1,5.15,Veronica persica,2,,
22/06/2020,1,5.15,Bellis perennis,4,,
22/06/2020,1,5.15,Ranunculus sp.,2,,
22/06/2020,1,5.15,Galium sp.,13,,
22/06/2020,1,5.15,Medicago lupulina,14,,
22/06/2020,1,5.15,Euphrasia sp.,6,,
 17/05/2020,1,5.16,Pinguicula grandiflora,1,,
 17/05/2020,1,5.16,Bellis perennis,18,,
 17/05/2020,1,5.16,Polygala vulgaris,4,,
 17/05/2020,1,5.16,Taraxacum sp.,1,,
22/06/2020,1,5.16,Lotus corniculatus,22,,
22/06/2020,1,5.16,Thymus sp.,12,,
22/06/2020,1,5.16,Euphrasia sp.,14,,
22/06/2020,1,5.16,Linum catharticum,3,,
22/06/2020,1,5.16,Bellis perennis,6,,
22/06/2020,1,5.16,Galium sp.,3,,
 17/05/2020,1,5.17,Pinguicula grandiflora,4,,
 17/05/2020,1,5.17,Bellis perennis,12,,
 17/05/2020,1,5.17,Ranunculus sp.,1,,
 17/05/2020,1,5.17,Polygala vulgaris,2,,
22/06/2020,1,5.17,Thymus sp.,3,,
22/06/2020,1,5.17,Lotus corniculatus,14,,
22/06/2020,1,5.17,Bellis perennis,4,,
22/06/2020,1,5.17,Ranunculus sp.,2,,
22/06/2020,1,5.17,Trifolium pratense,2,,
22/06/2020,1,5.17,Polygala vulgaris,2,,
22/06/2020,1,5.17,Linum catharticum,3,,
22/06/2020,1,5.17,Galium sp.,5,,
 17/05/2020,1,5.18,Vicia pyrenaica,1,,
 17/05/2020,1,5.18,Bellis perennis,24,,
 17/05/2020,1,5.18,Ranunculus sp.,8,,
 17/05/2020,1,5.18,Taraxacum sp.,4,,
 17/05/2020,1,5.18,Erinus alpinus,3,,
 29/05/2020,1,5.18,Bellis perennis,15,,
 29/05/2020,1,5.18,Ranunculus sp.,15,,
 29/05/2020,1,5.18,Vicia pyrenaica,2,,
 29/05/2020,1,5.18,Lotus corniculatus,1,,
 17/05/2020,1,5.19,Ranunculus sp.,2,,
 17/05/2020,1,5.19,Taraxacum sp.,1,,
 17/05/2020,1,5.19,Bellis perennis,8,,
 17/05/2020,1,5.19,Vicia pyrenaica,6,,
 29/05/2020,1,5.19,Bellis perennis,13,,
 29/05/2020,1,5.19,Ranunculus sp.,10,,
 29/05/2020,1,5.19,Vicia pyrenaica,4,,
 6/05/2020,1,5.20,Viola sp.,1,,
 6/05/2020,1,5.20,Vicia pyrenaica,1,,
 6/05/2020,1,5.20,Pinguicula grandiflora,2,,
 6/05/2020,1,5.20,Bellis perennis,1,,
 29/05/2020,1,5.20,Vicia pyrenaica,4,,
 29/05/2020,1,5.20,Ranunculus sp.,16,,
 6/05/2020,1,5.21,Taraxacum sp.,3,,
 6/05/2020,1,5.21,Pinguicula grandiflora,3,,
 6/05/2020,1,5.21,Bellis perennis,3,,
 6/05/2020,1,5.21,Scilla verna,2,,
 29/05/2020,1,5.21,Vicia pyrenaica,2,,
 29/05/2020,1,5.21,Polygala vulgaris,5,,
 29/05/2020,1,5.21,Bellis perennis,16,,
 29/05/2020,1,5.21,Ranunculus sp.,9,,
 6/05/2020,1,5.22,Bellis perennis,11,,
 6/05/2020,1,5.22,Taraxacum sp.,2,,
 6/05/2020,1,5.22,Pinguicula grandiflora,3,,
 29/05/2020,1,5.22,Bellis perennis,12,,
 29/05/2020,1,5.22,Ranunculus sp.,8,,
 29/05/2020,1,5.22,Polygala vulgaris,3,,
 6/05/2020,1,5.23,Bellis perennis,5,,
 6/05/2020,1,5.23,Taraxacum sp.,5,,
 6/05/2020,1,5.23,Pinguicula grandiflora,3,,
 29/05/2020,1,5.23,Ranunculus sp.,4,,
 29/05/2020,1,5.23,Bellis perennis,7,,
 6/05/2020,1,5.24,Bellis perennis,6,,
 6/05/2020,1,5.24,Taraxacum sp.,4,,
 29/05/2020,1,5.24,Ranunculus sp.,12,,
 29/05/2020,1,5.24,Bellis perennis,21,,
 29/05/2020,1,6.00,Euphrasia sp.,12,,
 29/05/2020,1,6.00,Bellis perennis,4,,
 29/05/2020,1,6.00,Ranunculus sp.,1,,
 29/05/2020,1,6.00,Lotus corniculatus,3,,
 29/05/2020,1,6.00,Thymus sp.,4,,
 22/05/2020,1,6.00,Vicia pyrenaica,2,,
 22/05/2020,1,6.00,Euphrasia sp.,2,,
 22/05/2020,1,6.00,Bellis perennis,2,,
 29/05/2020,1,6.01,Vicia pyrenaica,2,,
 29/05/2020,1,6.01,Bellis perennis,11,,
 29/05/2020,1,6.01,Lotus corniculatus,4,,
 29/05/2020,1,6.01,Euphrasia sp.,4,,
 29/05/2020,1,6.01,Thymus sp.,28,,
 29/05/2020,1,6.01,Anthyllis sp.,6,,
 22/05/2020,1,6.01,Vicia pyrenaica,1,,
 22/05/2020,1,6.01,Ranunculus sp.,2,,
 22/05/2020,1,6.01,Euphrasia sp.,3,,
 22/05/2020,1,6.01,Bellis perennis,5,,
 22/05/2020,1,6.01,Lotus corniculatus,3,,
 22/05/2020,1,6.01,Anthyllis sp.,6,,
 29/05/2020,1,6.02,Bellis perennis,15,,
 29/05/2020,1,6.02,Ranunculus sp.,4,,
 29/05/2020,1,6.02,Lotus corniculatus,2,,
 29/05/2020,1,6.02,Euphrasia sp.,9,,
 22/05/2020,1,6.02,Ranunculus sp.,1,,
 22/05/2020,1,6.02,Bellis perennis,13,,
 22/05/2020,1,6.02,Euphrasia sp.,4,,
 17/05/2020,1,6.03,Ranunculus sp.,1,,
 17/05/2020,1,6.03,Bellis perennis,1,,
 29/05/2020,1,6.03,Bellis perennis,7,,
 29/05/2020,1,6.03,Euphrasia sp.,8,,
 29/05/2020,1,6.03,Ranunculus sp.,5,,
 29/05/2020,1,6.03,Thymus sp.,3,,
 17/05/2020,1,6.04,Bellis perennis,11,,
 17/05/2020,1,6.04,Vicia pyrenaica,2,,
 17/05/2020,1,6.04,Ranunculus sp.,1,,
 29/05/2020,1,6.04,Bellis perennis,7,,
 29/05/2020,1,6.04,Ranunculus sp.,4,,
 29/05/2020,1,6.04,Lotus corniculatus,5,,
 17/05/2020,1,6.05,Erinus alpinus,6,,
 17/05/2020,1,6.05,Bellis perennis,3,,
 29/05/2020,1,6.05,Euphrasia sp.,20,,
 29/05/2020,1,6.05,Bellis perennis,2,,
 17/05/2020,1,6.06,Erysimum sp.,7,,
 17/05/2020,1,6.06,Vicia pyrenaica,1,,
 29/05/2020,1,6.06,Polygala vulgaris,2,,
 17/05/2020,1,6.07,Euphrasia sp.,7,,
 17/05/2020,1,6.07,Bellis perennis,5,,
 29/05/2020,1,6.07,Euphrasia sp.,17,,
 29/05/2020,1,6.07,Ranunculus sp.,2,,
 29/05/2020,1,6.07,Medicago lupulina,4,,
 29/05/2020,1,6.07,Bellis perennis,3,,
 29/05/2020,1,6.07,Thymus sp.,6,,
 17/05/2020,1,6.08,Vicia pyrenaica,3,,
 17/05/2020,1,6.08,Bellis perennis,5,,
 17/05/2020,1,6.08,Polygala vulgaris,3,,
 29/05/2020,1,6.08,Bellis perennis,6,,
 29/05/2020,1,6.08,Lotus corniculatus,14,,
 17/05/2020,1,6.09,Bellis perennis,8,,
 17/05/2020,1,6.09,Vicia pyrenaica,4,,
 17/05/2020,1,6.09,Scilla verna,2,,
 17/05/2020,1,6.09,Ranunculus sp.,1,,
 29/05/2020,1,6.09,Vicia pyrenaica,1,,
 29/05/2020,1,6.09,Bellis perennis,8,,
 17/05/2020,1,6.10,Taraxacum sp.,4,,
 17/05/2020,1,6.10,Bellis perennis,12,,
 29/05/2020,1,6.10,Euphrasia sp.,4,,
 29/05/2020,1,6.10,Bellis perennis,4,,
 29/05/2020,1,6.10,Ranunculus sp.,2,,
 29/05/2020,1,6.10,Lotus corniculatus,4,,
