Fecha,Hora,Bosque,Codigo_vuelo_dia,Codigo_Vuelos,Orden_vuelo,Polinizador,Codigo_captura,sexo,Planta_vistada,"coord_cuadra(x,y)",observaciones,x_geo,y_geo
18/05/20,11:50:00,2,6,,3,Bombus pascuorum,,,Vicia pyrenaica,"3,21",,,
18/05/20,12:55:00,2,7,50,1,Sphaerophoria scripta,,,Bellis perennis,"5,13",,,
18/05/20,12:55:00,2,7,,2,Sphaerophoria scripta,,,Bellis perennis,"4,13",,,
18/05/20,12:55:00,2,7,,3,Sphaerophoria scripta,,,Taraxacum sp.,"4,14",,,
18/05/20,12:55:00,2,7,,4,Sphaerophoria scripta,,,Bellis perennis,"4,14",,,
19/05/20,14:10:00,3,1,51,1,Bombus terrestris,,,Lathyrus linifolius,"0,15",,-2.8250790000,43.0760673100
19/05/20,14:10:00,3,1,,2,Bombus terrestris,,,Lathyrus linifolius,"3,13",,,
19/05/20,15:54:00,3,2,52,1,Abeja S4,S4,,Potentilla erecta,"9,04",,,
19/05/20,15:54:00,3,2,,2,Abeja S4,S4,,Potentilla erecta,"9,04",,,
19/05/20,15:54:00,3,2,,3,Abeja S4,S4,,Potentilla erecta,"9,05",,,
19/05/20,15:54:00,3,2,,4,Abeja S4,S4,,Potentilla erecta,"10,06",,,
19/05/20,16:06:00,3,3,53,1,Abeja S5,S5,,Potentilla erecta,"22,11",,,
19/05/20,16:06:00,3,3,,2,Abeja S5,S5,,Potentilla erecta,"22,12",,,
19/05/20,16:06:00,3,3,,3,Abeja S5,S5,,Potentilla erecta,"20,12",,,
19/05/20,16:06:00,3,3,,4,Abeja S5,S5,,Potentilla erecta,"20,12",,,
19/05/20,16:06:00,3,3,,5,Abeja S5,S5,,Potentilla erecta,"20,11",,,
19/05/20,16:23:00,3,4,54,1,?=S5,,,Potentilla erecta,"23,11",,,
19/05/20,16:23:00,3,4,,2,?=S5,,,Potentilla erecta,"23,11",,,
19/05/20,16:41:00,3,5,55,1,Sphaerophoria scripta,,,Potentilla erecta,"22,07",,,
19/05/20,16:41:00,3,5,,2,Sphaerophoria scripta,,,Potentilla erecta,"21,07",,,
19/05/20,16:41:00,3,5,,3,Sphaerophoria scripta,,,Potentilla erecta,"21,05",,,
19/05/20,16:41:00,3,5,,4,Sphaerophoria scripta,,,Ranunculus sp.,"21,05",,,
19/05/20,16:41:00,3,5,,5,Sphaerophoria scripta,,,Potentilla erecta,"21,05",,,
19/05/20,16:50:00,3,6,56,1,Abeja S6,S6,,Lotus cornicularis,"8,08",,,
19/05/20,16:50:00,3,6,,2,Abeja S6,S6,,Lotus cornicularis,"7,08",,,
19/05/20,16:50:00,3,6,,3,Abeja S6,S6,,Lotus cornicularis,"7,08",,,
19/05/20,16:52:00,3,7,57,1,abeja pequeñita =S6,,,Potentilla erecta,"18,17",,,
19/05/20,16:52:00,3,7,,2,abeja pequeñita =S6,,,Ranunculus sp.,"18,17",,,
19/05/20,16:52:00,3,7,,3,abeja pequeñita =S6,,,Potentilla erecta,"18,17",,,
20/05/20,16:20:00,4,1,58,1,abeja pequeñita =S6,,,Daboecia cantabrica,"5,17",,,
20/05/20,16:20:00,4,1,,2,abeja pequeñita =S6,,,Daboecia cantabrica,"5,17",,,
21/05/20,12:36:00,5,1,59,1,Sirfido oscuro= 41,,,Scorzonera humilis,"8,11",solo tiene un vuelo,,
21/05/20,12:44:00,5,2,60,1,Sirfido oscuro= 41,,,Scorzonera humilis,"21,02",,,
21/05/20,12:44:00,5,2,,2,Sirfido oscuro= 41,,,Potentilla erecta,"21,02",,,
21/05/20,12:44:00,5,2,,3,Sirfido oscuro= 41,,,Potentilla erecta,"21,02",,,
21/05/20,12:44:00,5,2,,4,Sirfido oscuro= 41,,,Scorzonera humilis,"22,02",,,
21/05/20,12:45:00,5,3,61,1,abeja pequeñita =S6,,,Potentilla erecta,"22,02",,,
21/05/20,12:45:00,5,3,,2,abeja pequeñita =S6,,,Potentilla erecta,"22,02",,,
21/05/20,12:45:00,5,3,,3,abeja pequeñita =S6,,,Potentilla erecta,"22,02",,,
21/05/20,12:45:00,5,3,,4,abeja pequeñita =S6,,,Potentilla erecta,"22,02",,,
21/05/20,12:45:00,5,3,,5,abeja pequeñita =S6,,,Scorzonera humilis,"22,04",,,
21/05/20,12:45:00,5,3,,6,abeja pequeñita =S6,,,Potentilla erecta,"21,03",,,
21/05/20,12:48:00,5,4,62,1,Sphaerophoria scripta,,,Potentilla erecta,"12,05",,,
21/05/20,12:48:00,5,4,,2,Sphaerophoria scripta,,,Potentilla erecta,"12,05",,,
21/05/20,12:49:00,5,5,63,1,Sphaerophoria scripta,,,Potentilla erecta,"7,07",solo tiene un vuelo,,
21/05/20,12:50:00,5,6,64,1,Sirfido S8,S8,,Potentilla erecta,"7,05",,,
21/05/20,12:50:00,5,6,,2,Sirfido S8,S8,,Potentilla erecta,"7,06",,,
21/05/20,12:50:00,5,6,,3,Sirfido S8,S8,,Potentilla erecta,"7,06",,,
21/05/20,12:50:00,5,6,,4,Sirfido S8,S8,,Potentilla erecta,"8,05",,,
21/05/20,12:50:00,5,6,,5,Sirfido S8,S8,,Potentilla erecta,"9,06",,,
21/05/20,13:16:00,5,7,65,1,Bombus terrestris,,,Scorzonera humilis,"6,12",,-2.857616178638630,43.055566292309209
21/05/20,13:16:00,5,7,,2,Bombus terrestris,,,Scorzonera humilis,"6,12",,,
21/05/20,13:16:00,5,7,,3,Bombus terrestris,,,Scorzonera humilis,"5,12",,,
21/05/20,13:30:00,5,8,66,1,?=S8,,,Potentilla erecta,"13,01",,,
21/05/20,13:30:00,5,8,,2,?=S8,,,Potentilla erecta,"13,00",,,
21/05/20,13:30:00,5,8,,3,?=S8,,,Potentilla erecta,"13,00",,,
21/05/20,13:30:00,5,8,,4,?=S8,,,Potentilla erecta,"14,00",,,
21/05/20,13:56:00,5,9,67,1,?=S8,,,Potentilla erecta,"5,06",,,
21/05/20,13:56:00,5,9,,2,?=S8,,,Potentilla erecta,"5,06",,,
21/05/20,13:56:00,5,9,,3,?=S8,,,Potentilla erecta,"5,06",,,
21/05/20,15:39:00,5,10,68,1,Sphaerophoria scripta,,,Potentilla erecta,"4,11",,,
21/05/20,15:39:00,5,10,,2,Sphaerophoria scripta,,,Potentilla erecta,"5,11",,,
21/05/20,15:39:00,5,10,,3,Sphaerophoria scripta,,,Potentilla erecta,"8,11",,,
21/05/20,15:43:00,5,11,69,1,Sphaerophoria scripta,,,Potentilla erecta,"12,05",,,
21/05/20,15:43:00,5,11,,2,Sphaerophoria scripta,,,Potentilla erecta,"13,05",,,
21/05/20,15:43:00,5,11,,3,Sphaerophoria scripta,,,Potentilla erecta,"13,05",,,
21/05/20,15:43:00,5,11,,4,Sphaerophoria scripta,,,Potentilla erecta,"13,04",,,
21/05/20,15:53:00,5,12,70,1,Sphaerophoria scripta,,,Potentilla erecta,"10,02",,,
21/05/20,15:53:00,5,12,,2,Sphaerophoria scripta,,,Potentilla erecta,"10,02",,,
21/05/20,15:53:00,5,12,,3,Sphaerophoria scripta,,,Potentilla erecta,"11,05",,,
21/05/20,15:53:00,5,12,,4,Sphaerophoria scripta,,,Potentilla erecta,"11,00",,,
21/05/20,16:03:00,5,13,71,1,?=S8,,,Potentilla erecta,"7,08",,,
21/05/20,16:03:00,5,13,,2,?=S8,,,Potentilla erecta,"8,08",,,
21/05/20,16:03:00,5,13,,3,?=S8,,,Potentilla erecta,"8,08",,,
21/05/20,16:07:00,5,14,72,1,?=S8,,,Potentilla erecta,"6,11",,,
21/05/20,16:07:00,5,14,,2,?=S8,,,Potentilla erecta,"6,11",,,
21/05/20,16:07:00,5,14,,3,?=S8,,,Potentilla erecta,"5,11",,,
21/05/20,16:07:00,5,14,,4,?=S8,,,Potentilla erecta,"5,11",,,
21/05/20,16:11:00,5,15,73,1,?=S8,,,Potentilla erecta,"3,12",,,
21/05/20,16:11:00,5,15,,2,?=S8,,,Potentilla erecta,"3,12",,,
21/05/20,16:11:00,5,15,,3,?=S8,,,Potentilla erecta,"3,12",,,
21/05/20,16:11:00,5,15,,4,?=S8,,,Potentilla erecta,"2,12",,,
21/05/20,16:11:00,5,15,,5,?=S8,,,Potentilla erecta,"2,12",,,
21/05/20,16:11:00,5,15,,6,?=S8,,,Potentilla erecta,"0,11",,,
21/05/20,16:11:00,5,15,,7,?=S8,,,Potentilla erecta,"0,11",,,
21/05/20,16:11:00,5,15,,8,?=S8,,,Potentilla erecta,"0,11",,,
21/05/20,16:11:00,5,15,,9,?=S8,,,Potentilla erecta,"0,11",,,
21/05/20,16:11:00,5,15,,10,?=S8,,,Potentilla erecta,"0,11",,,
21/05/20,16:53:00,5,16,74,1,Sphaerophoria scripta,,,Potentilla erecta,"9,13",,,
21/05/20,16:53:00,5,16,,2,Sphaerophoria scripta,,,Potentilla erecta,"9,12",,,
21/05/20,16:53:00,5,16,,3,Sphaerophoria scripta,,,Potentilla erecta,"9,12",,,
21/05/20,16:53:00,5,16,,4,Sphaerophoria scripta,,,Potentilla erecta,"9,12",,,
21/05/20,16:53:00,5,16,,5,Sphaerophoria scripta,,,Potentilla erecta,"9,12",,,
21/05/20,16:53:00,5,16,,6,Sphaerophoria scripta,,,Potentilla erecta,"8,13",,,
21/05/20,17:15:00,5,17,75,1,Sphaerophoria scripta,,,Potentilla erecta,"9,06",,,
21/05/20,17:15:00,5,17,,2,Sphaerophoria scripta,,,Potentilla erecta,"9,06",,,
22/05/20,10:29:00,1,1,76,1,Sphaerophoria scripta,,,Ranunculus sp.,"1,02",,,
22/05/20,10:29:00,1,1,,2,Sphaerophoria scripta,,,Ranunculus sp.,"1,02",,,
22/05/20,10:29:00,1,1,,3,Sphaerophoria scripta,,,Ranunculus sp.,"0,02",,,
22/05/20,10:29:00,1,1,,4,Sphaerophoria scripta,,,Ranunculus sp.,"0,02",,,
22/05/20,10:29:00,1,1,,5,Sphaerophoria scripta,,,Ranunculus sp.,"0,02",,,
22/05/20,11:15:00,1,2,77,1,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,-2.8188902200,43.0809924900
22/05/20,11:15:00,1,2,,2,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
22/05/20,11:15:00,1,2,,3,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
22/05/20,11:15:00,1,2,,4,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
22/05/20,11:15:00,1,2,,5,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
22/05/20,11:15:00,1,2,,6,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
22/05/20,11:15:00,1,2,,7,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
22/05/20,11:15:00,1,2,,8,Bombus pascuorum,,,Vicia pyrenaica,"15,09",,,
22/05/20,11:15:00,1,2,,9,Bombus pascuorum,,,Vicia pyrenaica,"15,09",,,
22/05/20,11:15:00,1,2,,10,Bombus pascuorum,,,Vicia pyrenaica,"15,09",,,
22/05/20,11:15:00,1,2,,11,Bombus pascuorum,,,Vicia pyrenaica,"17,11",,,
22/05/20,11:15:00,1,2,,12,Bombus pascuorum,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:15:00,1,2,,13,Bombus pascuorum,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:15:00,1,2,,14,Bombus pascuorum,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:15:00,1,2,,15,Bombus pascuorum,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:15:00,1,2,,16,Bombus pascuorum,,,Vicia pyrenaica,"16,10",,,
22/05/20,11:15:00,1,2,,17,Bombus pascuorum,,,Vicia pyrenaica,"16,10",,,
22/05/20,11:15:00,1,2,,18,Bombus pascuorum,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:15:00,1,2,,19,Bombus pascuorum,,,Vicia pyrenaica,"12,11",,,
22/05/20,11:12:00,1,3,78,1,Sphaerophoria scripta,,,Bellis perennis,"21,10",,,
22/05/20,11:12:00,1,3,,2,Sphaerophoria scripta,,,Bellis perennis,"21,10",,,
22/05/20,11:12:00,1,3,,3,Sphaerophoria scripta,,,Bellis perennis,"21,10",,,
22/05/20,11:12:00,1,3,,4,Sphaerophoria scripta,,,Bellis perennis,"21,10",,,
22/05/20,11:12:00,1,3,,5,Sphaerophoria scripta,,,Bellis perennis,"22,10",,,
22/05/20,11:12:00,1,3,,6,Sphaerophoria scripta,,,Bellis perennis,"21,09",,,
22/05/20,11:12:00,1,3,,7,Sphaerophoria scripta,,,Bellis perennis,"21,10",,,
22/05/20,11:13:00,1,4,79,1,Sphaerophoria scripta,,,Ranunculus sp.,"21,10",,,
22/05/20,11:13:00,1,4,,2,Sphaerophoria scripta,,,Bellis perennis,"20,10",,,
22/05/20,11:13:00,1,4,,3,Sphaerophoria scripta,,,Bellis perennis,"20,10",,,
22/05/20,11:36:00,1,5,80,1,Sírfido S10,S10,,Ranunculus sp.,"21,20",,,
22/05/20,11:36:00,1,5,,2,Sírfido S10,S10,,Bellis perennis,"21,21",,,
22/05/20,11:36:00,1,5,,3,Sírfido S10,S10,,Ranunculus sp.,"21,21",,,
22/05/20,11:36:00,1,5,,4,Sírfido S10,S10,,Ranunculus sp.,"21,20",,,
22/05/20,11:20:00,1,6,81,1,Sírfido S10,S10,,Ranunculus sp.,"13,09",,,
22/05/20,11:20:00,1,6,,2,Sírfido S10,S10,,Ranunculus sp.,"13,09",,,
22/05/20,11:20:00,1,6,,3,Sírfido S10,S10,,Ranunculus sp.,"13,09",,,
22/05/20,11:45:00,1,7,82,1,Sírfido S9,S9,,Taraxacum sp.,"15,15",,,
22/05/20,11:45:00,1,7,,2,Sírfido S9,S9,,Bellis perennis,"15,15",,,
22/05/20,11:45:00,1,7,,3,Sírfido S9,S9,,Bellis perennis,"15,15",,,
22/05/20,11:46:00,1,8,83,1,Sphaerophoria scripta,,macho,Ranunculus sp.,"15,15",,,
22/05/20,11:46:00,1,8,,2,Sphaerophoria scripta,,macho,Bellis perennis,"15,15",,,
22/05/20,11:46:00,1,8,,3,Sphaerophoria scripta,,macho,Bellis perennis,"15,15",,,
22/05/20,11:46:00,1,8,,4,Sphaerophoria scripta,,macho,Bellis perennis,"15,15",,,
22/05/20,11:46:00,1,8,,5,Sphaerophoria scripta,,macho,Bellis perennis,"14,15",,,
22/05/20,11:46:00,1,8,,6,Sphaerophoria scripta,,macho,Bellis perennis,"14,15",,,
22/05/20,11:46:00,1,8,,7,Sphaerophoria scripta,,macho,Bellis perennis,"14,15",,,
22/05/20,11:46:00,1,8,,8,Sphaerophoria scripta,,macho,Bellis perennis,"14,15",,,
22/05/20,11:47:00,1,9,84,1,Bombus lapidarius,,,Vicia pyrenaica,"10,10",,-2.8188609300,43.0809584300
22/05/20,11:47:00,1,9,,2,Bombus lapidarius,,,Vicia pyrenaica,"10,10",,,
22/05/20,11:47:00,1,9,,3,Bombus lapidarius,,,Vicia pyrenaica,"6,11",,,
22/05/20,11:47:00,1,9,,4,Bombus lapidarius,,,Vicia pyrenaica,"6,11",,,
22/05/20,11:47:00,1,9,,5,Bombus lapidarius,,,Vicia pyrenaica,"15,09",,,
22/05/20,11:47:00,1,9,,6,Bombus lapidarius,,,Vicia pyrenaica,"15,09",,,
22/05/20,12:52:00,1,10,85,1,Abeja S11,S11,,Taraxacum sp.,"0,09",,,
22/05/20,12:52:00,1,10,,2,Abeja S11,S11,,Taraxacum sp.,"1,10",,,
22/05/20,12:57:00,1,11,86,1,Bombus S12,S12,,Vicia pyrenaica,"18,06",,,
22/05/20,12:57:00,1,11,,2,Bombus S12,S12,,Vicia pyrenaica,"17,10",,,
22/05/20,12:57:00,1,11,,3,Bombus S12,S12,,Vicia pyrenaica,"17,10",,,
22/05/20,12:57:00,1,11,,4,Bombus S12,S12,,Vicia pyrenaica,"17,10",,,
22/05/20,12:57:00,1,11,,5,Bombus S12,S12,,Vicia pyrenaica,"20,16",,,
22/05/20,12:57:00,1,11,,6,Bombus S12,S12,,Vicia pyrenaica,"20,16",,,
22/05/20,12:57:00,1,11,,7,Bombus S12,S12,,Vicia pyrenaica,"20,16",,,
22/05/20,12:57:00,1,11,,8,Bombus S12,S12,,Vicia pyrenaica,"20,21",,,
22/05/20,12:57:00,1,11,,9,Bombus S12,S12,,Vicia pyrenaica,"20,21",,,
22/05/20,12:57:00,1,11,,10,Bombus S12,S12,,Vicia pyrenaica,"20,21",,,
22/05/20,12:57:00,1,11,,11,Bombus S12,S12,,Vicia pyrenaica,"20,21",,,
22/05/20,12:57:00,1,11,,12,Bombus S12,S12,,Vicia pyrenaica,"19,21",,,
22/05/20,12:57:00,1,11,,13,Bombus S12,S12,,Vicia pyrenaica,"14,17",,,
22/05/20,12:57:00,1,11,,14,Bombus S12,S12,,Vicia pyrenaica,"14,18",,,
22/05/20,12:57:00,1,11,,15,Bombus S12,S12,,Vicia pyrenaica,"14,18",,,
22/05/20,12:57:00,1,11,,16,Bombus S12,S12,,Vicia pyrenaica,"14,18",,,
22/05/20,12:57:00,1,11,,17,Bombus S12,S12,,Vicia pyrenaica,"13,17",,,
22/05/20,12:57:00,1,11,,18,Bombus S12,S12,,Vicia pyrenaica,"13,17",,,
22/05/20,13:14:00,1,12,87,1,?= S10,,,Ranunculus sp.,"2,15",,,
22/05/20,13:14:00,1,12,,2,?= S10,,,Ranunculus sp.,"2,15",,,
22/05/20,13:14:00,1,12,,3,?= S10,,,Ranunculus sp.,"2,15",,,
22/05/20,13:14:00,1,12,,4,?= S10,,,Ranunculus sp.,"4,15",,,
22/05/20,13:30:00,1,13,88,1,Bombus lapidarius,,,Vicia pyrenaica,"10,10",,-2.8188609300,43.0809584300
22/05/20,13:30:00,1,13,,2,Bombus lapidarius,,,Vicia pyrenaica,"10,10",,,
22/05/20,13:50:00,1,14,89,1,Abejita S13,S13,,Ranunculus sp.,"11,02",,,
22/05/20,13:50:00,1,14,,2,Abejita S13,S13,,Ranunculus sp.,"11,04",,,
22/05/20,13:50:00,1,14,,3,Abejita S13,S13,,Ranunculus sp.,"11,04",,,
22/05/20,13:50:00,1,14,,4,Abejita S13,S13,,Ranunculus sp.,"10,04",,,
22/05/20,14:09:00,1,15,90,1,Sphaerophoria scripta,,,Bellis perennis,"15,05",,,
22/05/20,14:09:00,1,15,,2,Sphaerophoria scripta,,,Bellis perennis,"15,05",,,
22/05/20,14:09:00,1,15,,3,Sphaerophoria scripta,,,Bellis perennis,"15,05",,,
22/05/20,14:09:00,1,15,,4,Sphaerophoria scripta,,,Bellis perennis,"15,05",,,
22/05/20,14:28:00,1,16,91,1,Bombus lapidarius,,,Vicia pyrenaica,"17,00",,-2.8188706600,43.0810680800
22/05/20,14:28:00,1,16,,2,Bombus lapidarius,,,Vicia pyrenaica,"17,00",,,
22/05/20,14:28:00,1,16,,3,Bombus lapidarius,,,Vicia pyrenaica,"18,00",,,
22/05/20,14:28:00,1,16,,4,Bombus lapidarius,,,Vicia pyrenaica,"20,00",,,
22/05/20,14:28:00,1,16,,5,Bombus lapidarius,,,Vicia pyrenaica,"18,01",,,
22/05/20,14:28:00,1,16,,6,Bombus lapidarius,,,Vicia pyrenaica,"17,00",,,
22/05/20,14:36:00,1,17,92,1,Bombus lapidarius,,,Vicia pyrenaica,"15,07",,-2.8188943400,43.0810048600
22/05/20,14:36:00,1,17,,2,Bombus lapidarius,,,Vicia pyrenaica,"15,07",,,
22/05/20,15:50:00,1,18,93,1,Sphaerophoria scripta,,,Bellis perennis,"13,07",,,
22/05/20,15:50:00,1,18,,2,Sphaerophoria scripta,,,Bellis perennis,"13,07",,,
22/05/20,15:50:00,1,18,,3,Sphaerophoria scripta,,,Bellis perennis,"14,07",,,
22/05/20,15:53:00,1,19,94,1,Sphaerophoria scripta,,,Bellis perennis,"14,07",,,
22/05/20,15:53:00,1,19,,2,Sphaerophoria scripta,,,Bellis perennis,"14,08",,,
22/05/20,15:53:00,1,19,,3,Sphaerophoria scripta,,,Bellis perennis,"14,08",,,
22/05/20,15:53:00,1,19,,4,Sphaerophoria scripta,,,Blanca compuesta,"14,09",,,
22/05/20,15:53:00,1,19,,5,Sphaerophoria scripta,,,Blanca compuesta,"14,09",,,
22/05/20,16:00:00,1,20,95,1,Sphaerophoria scripta,,,Bellis perennis,"3,09",,,
22/05/20,16:00:00,1,20,,2,Sphaerophoria scripta,,,Bellis perennis,"3,09",,,
22/05/20,16:00:00,1,20,,3,Sphaerophoria scripta,,,Bellis perennis,"3,09",,,
22/05/20,16:10:00,1,21,96,1,sirfido S15,S15,,Veronica persica,"16,14",,,
22/05/20,16:10:00,1,21,,2,sirfido S15,S15,,Veronica persica,"16,14",,,
22/05/20,16:10:00,1,21,,3,sirfido S15,S15,,Bellis perennis,"16,15",,,
22/05/20,16:10:00,1,21,,4,sirfido S15,S15,,Veronica persica,"16,14",,,
22/05/20,16:10:00,1,21,,5,sirfido S15,S15,,Bellis perennis,"15,14",,,
22/05/20,16:10:00,1,21,,6,sirfido S15,S15,,Veronica persica,"15,14",,,
22/05/20,16:10:00,1,21,,7,sirfido S15,S15,,Veronica persica,"15,14",,,
22/05/20,16:10:00,1,21,,8,sirfido S15,S15,,Veronica persica,"15,14",,,
22/05/20,16:10:00,1,21,,9,sirfido S15,S15,,Veronica persica,"15,14",,,
22/05/20,16:15:00,1,22,97,1,Sphaerophoria scripta,,,Bellis perennis,"18,11",,,
22/05/20,16:15:00,1,22,,2,Sphaerophoria scripta,,,Bellis perennis,"18,11",,,
22/05/20,16:15:00,1,22,,3,Sphaerophoria scripta,,,Bellis perennis,"19,12",,,
22/05/20,16:15:00,1,22,,4,Sphaerophoria scripta,,,Bellis perennis,"19,12",,,
22/05/20,16:15:00,1,22,,5,Sphaerophoria scripta,,,Bellis perennis,"19,12",,,
22/05/20,16:15:00,1,22,,6,Sphaerophoria scripta,,,Ranunculus sp.,"19,12",,,
22/05/20,16:15:00,1,22,,7,Sphaerophoria scripta,,,Bellis perennis,"19,12",,,
22/05/20,16:15:00,1,22,,8,Sphaerophoria scripta,,,Bellis perennis,"19,13",,,
22/05/20,16:15:00,1,22,,9,Sphaerophoria scripta,,,Bellis perennis,"19,12",,,
22/05/20,16:20:00,1,23,98,1,?= S13,,,Ranunculus sp.,"19,10",,,
22/05/20,16:20:00,1,23,,2,?= S13,,,Ranunculus sp.,"19,10",,,
22/05/20,16:20:00,1,23,,3,?= S13,,,Ranunculus sp.,"19,10",,,
22/05/20,16:20:00,1,23,,4,?= S13,,,Ranunculus sp.,"19,09",,,
22/05/20,16:20:00,1,23,,5,?= S13,,,Ranunculus sp.,"19,10",,,
22/05/20,16:20:00,1,23,,6,?= S13,,,Ranunculus sp.,"19,11",,,
22/05/20,16:20:00,1,23,,7,?= S13,,,Ranunculus sp.,"18,11",,,
22/05/20,16:20:00,1,23,,8,?= S13,,,Ranunculus sp.,"18,11",,,
22/05/20,16:20:00,1,23,,9,?= S13,,,Ranunculus sp.,"17,11",,,
22/05/20,16:23:00,1,24,99,1,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,-2.8190001500,43.0809466300
22/05/20,16:23:00,1,24,,2,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,,
22/05/20,16:23:00,1,24,,3,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,,
22/05/20,16:23:00,1,24,,4,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,,
22/05/20,16:23:00,1,24,,5,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,,
22/05/20,16:23:00,1,24,,6,Bombus pascuorum,,,Vicia pyrenaica,"19,17",,,
22/05/20,16:42:00,1,25,100,1,?= S13,,,Ranunculus sp.,"16,10",,,
22/05/20,16:42:00,1,25,,2,?= S13,,,Ranunculus sp.,"16,10",,,
22/05/20,16:42:00,1,25,,3,?= S13,,,Ranunculus sp.,"16,10",,,
22/05/20,16:50:00,1,26,101,1,Sphaerophoria scripta,,,Ranunculus sp.,"10,08",,,
22/05/20,16:50:00,1,26,,2,Sphaerophoria scripta,,,Ranunculus sp.,"10,08",,,
22/05/20,16:53:00,1,27,102,1,Sphaerophoria scripta,,,Bellis perennis,"23,01",,,
22/05/20,16:53:00,1,27,,2,Sphaerophoria scripta,,,Bellis perennis,"23,01",,,
22/05/20,16:53:00,1,27,,3,Sphaerophoria scripta,,,Bellis perennis,"23,02",,,
22/05/20,16:53:00,1,27,,4,Sphaerophoria scripta,,,Bellis perennis,"23,02",,,
22/05/20,16:55:00,1,28,103,1,Sphaerophoria scripta,,,Euphrasia sp.,"5,01",,,
22/05/20,16:55:00,1,28,,2,Sphaerophoria scripta,,,Bellis perennis,"5,01",,,
22/05/20,16:55:00,1,28,,3,Sphaerophoria scripta,,,Bellis perennis,"5,01",,,
22/05/20,16:55:00,1,28,,4,Sphaerophoria scripta,,,Bellis perennis,"3,00",,,
22/05/20,11:26:00,1,29,104,1,Sphaerophoria scripta,,,Ranunculus sp.,"11,10",,,
22/05/20,11:26:00,1,29,,2,Sphaerophoria scripta,,,Ranunculus sp.,"11,10",,,
22/05/20,11:26:00,1,29,,3,Sphaerophoria scripta,,,Ranunculus sp.,"11,09",,,
22/05/20,11:26:00,1,29,,4,Sphaerophoria scripta,,,Ranunculus sp.,"10,08",,,
22/05/20,11:35:00,1,30,105,1,S9,S9,,Veronica persica,"19,21",,,
22/05/20,11:35:00,1,30,,2,S9,S9,,Bellis perennis,"21,19",,,
22/05/20,11:35:00,1,30,,3,S9,S9,,Bellis perennis,"21,19",,,
22/05/20,11:35:00,1,30,,4,S9,S9,,Taraxacum sp.,"21,20",,,
22/05/20,11:35:00,1,30,,5,S9,S9,,Bellis perennis,"20,20",,,
22/05/20,11:43:00,1,31,106,1,Bombus lapidarius,,,Vicia pyrenaica,"12,10",,-2.8188883800,43.0809600500
22/05/20,11:43:00,1,31,,2,Bombus lapidarius,,,Vicia pyrenaica,"12,10",,,
22/05/20,11:43:00,1,31,,3,Bombus lapidarius,,,Vicia pyrenaica,"14,10",,,
22/05/20,11:43:00,1,31,,4,Bombus lapidarius,,,Vicia pyrenaica,"14,10",,,
22/05/20,11:43:00,1,31,,5,Bombus lapidarius,,,Vicia pyrenaica,"15,10",,,
22/05/20,11:43:00,1,31,,6,Bombus lapidarius,,,Vicia pyrenaica,"16,10",,,
22/05/20,13:45:00,1,32,107,1,?=S9,,,Ranunculus sp.,"16,05",,,
22/05/20,13:45:00,1,32,,2,?=S9,,,Ranunculus sp.,"16,05",,,
22/05/20,13:45:00,1,32,,3,?=S9,,,Ranunculus sp.,"16,05",,,
22/05/20,13:45:00,1,32,,4,?=S9,,,Bellis perennis,"16,05",,,
22/05/20,13:45:00,1,32,,5,?=S9,,,Bellis perennis,"16,06",,,
22/05/20,14:05:00,1,33,108,1,Eristalis tenax,,,Ranunculus sp.,"24,08",,,
22/05/20,14:05:00,1,33,,2,Eristalis tenax,,,Ranunculus sp.,"24,08",,,
22/05/20,14:25:00,1,34,109,1,S14,S14,,Ranunculus sp.,"6,04",,,
22/05/20,14:25:00,1,34,,2,S14,S14,,Ranunculus sp.,"6,04",,,
22/05/20,14:25:00,1,34,,3,S14,S14,,Ranunculus sp.,"7,04",,,
22/05/20,14:25:00,1,34,,4,S14,S14,,Ranunculus sp.,"6,06",,,
22/05/20,14:25:00,1,34,,5,S14,S14,,Erysimum s.,"5,08",,,
22/05/20,16:12:00,1,35,110,1,Sphaerophoria scripta,,,Bellis perennis,"20,16",,,
22/05/20,16:12:00,1,35,,2,Sphaerophoria scripta,,,Veronica persica,"20,16",,,
22/05/20,16:12:00,1,35,,3,Sphaerophoria scripta,,,Veronica persica,"20,16",,,
22/05/20,16:12:00,1,35,,4,Sphaerophoria scripta,,,Veronica persica,"20,16",,,
